STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,BGR,Bulgaria,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,39190,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,JOR,Jordan,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,88794,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,JOR,Jordan,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,88794,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PLW,Palau,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,460,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PLW,Palau,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,460,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PRI,Puerto Rico,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,4968.2,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PRI,Puerto Rico,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,4973.1,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ESP,Spain,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,185764.6,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ESP,Spain,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,185807.5,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MYS,Malaysia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,330411,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MYS,Malaysia,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,330411,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,FIN,Finland,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,303947.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,FIN,Finland,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,303947.7,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,IND,India,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,2973190,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,IND,India,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,2973190,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LKA,Sri Lanka,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,65610,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LKA,Sri Lanka,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,65610,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TKL,Tokelau,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,10,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TKL,Tokelau,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,10,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ETH,Ethiopia,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,169955,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ETH,Ethiopia,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,169225,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LSO,Lesotho,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,30360,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LSO,Lesotho,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,30360,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TGO,Togo,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,12063.1,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TGO,Togo,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,12033.5,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MDA,Moldova,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,33850,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MDA,Moldova,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,33850,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,EST,Estonia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,45340,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,EST,Estonia,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,45340,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NRU,Nauru,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,0,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NRU,Nauru,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,0,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MNP,Northern Mariana Islands,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,460,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MNP,Northern Mariana Islands,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,460,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,COM,Comoros,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,1861,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,COM,Comoros,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,1861,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GMB,Gambia,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,10120,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GMB,Gambia,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,10120,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NFK,Norfolk Island,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,4.9,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NFK,Norfolk Island,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,4.9,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LBN,Lebanon,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,1439.3,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LBN,Lebanon,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,1445.3,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SDN,Sudan,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,1868000,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SDN,Sudan,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,1868000,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TCA,Turks and Caicos Islands,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,105.2,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TCA,Turks and Caicos Islands,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,105.2,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TUN,Tunisia,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,155360,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TUN,Tunisia,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,155360,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SVN,Slovenia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,20480,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SVN,Slovenia,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,20480,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SEN,Senegal,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,80281.6,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SEN,Senegal,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,79881.6,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SWZ,Eswatini,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,17200,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SWZ,Eswatini,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,17200,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,KGZ,Kyrgyzstan,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,191800,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,KGZ,Kyrgyzstan,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,191800,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CYP,Cyprus,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,9250,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CYP,Cyprus,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,9250,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,EST,Estonia,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,24384,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,EST,Estonia,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,24384,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NFK,Norfolk Island,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,40,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NFK,Norfolk Island,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,40,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,DOM,Dominican Republic,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,21521.9,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,DOM,Dominican Republic,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,21602.8,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LCA,Saint Lucia,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,610,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LCA,Saint Lucia,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,610,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MAC,Macau (China),A,Annual,AREA,Total area,KM2,Square kilometres,2021,,33,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MAC,Macau (China),A,Annual,AREA,Total area,KM2,Square kilometres,2022,,33,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MHL,Marshall Islands,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,180,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MHL,Marshall Islands,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,180,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MLI,Mali,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,1220190,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MLI,Mali,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,1220190,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GBR,United Kingdom,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,243610,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GBR,United Kingdom,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,243610,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,AZE,Azerbaijan,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,86600,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,AZE,Azerbaijan,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,86600,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LVA,Latvia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,64590,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LVA,Latvia,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,64590,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,HTI,Haiti,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,3441.9,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,HTI,Haiti,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,3410.8,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GIB,Gibraltar,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,10,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GIB,Gibraltar,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,10,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LUX,Luxembourg,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,2574.46,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LUX,Luxembourg,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,2574.46,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CAN,Canada,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,15634410,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CAN,Canada,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,15634410,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MSR,Montserrat,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,100,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MSR,Montserrat,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,100,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LKA,Sri Lanka,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,21098.6,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,LKA,Sri Lanka,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,21067,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,IRN,Iran,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,107656.3,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,IRN,Iran,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,107758.2,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TCA,Turks and Caicos Islands,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,950,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,TCA,Turks and Caicos Islands,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,950,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GUM,Guam,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,540,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,GUM,Guam,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,540,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,YEM,Yemen,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,5490,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,YEM,Yemen,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,5490,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SGP,Singapore,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,728,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SGP,Singapore,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,728,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SYC,Seychelles,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,337,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,SYC,Seychelles,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,337,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,IRQ,Iraq,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,434128,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,IRQ,Iraq,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,434128,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,HKG,Hong Kong (China),A,Annual,LAND,Land area,KM2,Square kilometres,2021,,1050,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,HKG,Hong Kong (China),A,Annual,LAND,Land area,KM2,Square kilometres,2022,,1050,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,HRV,Croatia,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,88070,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,HRV,Croatia,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,88070,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,HKG,Hong Kong (China),A,Annual,AREA,Total area,KM2,Square kilometres,2021,,1110,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,HKG,Hong Kong (China),A,Annual,AREA,Total area,KM2,Square kilometres,2022,,1110,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CZE,Czechia,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,26789,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,CZE,Czechia,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,26807.1,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PAN,Panama,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,74180,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,PAN,Panama,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,74180,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MDG,Madagascar,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,124166,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MDG,Madagascar,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,124033.8,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ARE,United Arab Emirates,A,Annual,AREA,Total area,KM2,Square kilometres,2021,,98647.9,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,ARE,United Arab Emirates,A,Annual,AREA,Total area,KM2,Square kilometres,2022,,98647.9,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MLI,Mali,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,132960,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MLI,Mali,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,132960,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NGA,Nigeria,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,910770,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,NGA,Nigeria,A,Annual,LAND,Land area,KM2,Square kilometres,2022,,910770,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MYT,Mayotte,A,Annual,FOREST,Forest,KM2,Square kilometres,2021,,138.4,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,MYT,Mayotte,A,Annual,FOREST,Forest,KM2,Square kilometres,2022,,137.9,,E,Estimated value,0,Units,1,One
DATAFLOW,OECD.ENV.EPI:DSD_LAND_USE@DF_LAND_USE(1.0),Land use,I,AFG,Afghanistan,A,Annual,LAND,Land area,KM2,Square kilometres,2021,,652230,,E,Estimated value,0,Units,1,One
